,AZ_A10,AZ_A11,AZ_A12,AZ_A2,AZ_A5,AZ_A6,AZ_A7,AZ_A8,AZ_A9,AZ_B1,AZ_B10,AZ_B11,AZ_B12,AZ_B2,AZ_B3,AZ_B4,AZ_B5,AZ_B8,AZ_B9,AZ_C1,AZ_C10,AZ_C11,AZ_C2,AZ_C3,AZ_C4,AZ_C5,AZ_C8,AZ_C9,AZ_D12,AZ_D2,AZ_D3,AZ_D4,AZ_D5,AZ_D6,AZ_D7,AZ_D8,AZ_D9,AZ_E1,AZ_E12,AZ_E2,AZ_E3,AZ_E4,AZ_E5,AZ_E7,AZ_E8,AZ_E9,AZ_F1,AZ_F11,AZ_F2,AZ_F3,AZ_F4,AZ_F5,AZ_F6,AZ_F7,AZ_F8,AZ_F9,AZ_G1,AZ_G10,AZ_G2,AZ_G3,AZ_G4,AZ_G5,AZ_G6,AZ_H1,AZ_H10,AZ_H11,AZ_H12,AZ_H2,AZ_H3,AZ_H4,AZ_H5,AZ_H6,AZ_H9
CAPZA1,88.2069587271621,303.14749258776,383.975012584055,353.429434954691,1261.63694072962,297.313691162749,276.458021709726,319.298907957571,0,63.86507482419,0,248.371008856987,415.222370564531,149.199451692015,348.646116992993,0,341.06359369912,556.28557789538,178.749031776078,348.193671971241,253.425397379332,0,70.2277096129034,416.237605579299,119.70873155488,53.4715591324512,123.311404455241,592.531124832885,3.72810900990745,194.14935149896,0,146.248443447999,71.881079941345,0,216.764692477598,161.894351225112,193.759455088794,0,237.980137983719,288.613279388246,627.446535483114,216.970641749632,333.835998176379,260.668424702256,281.356288577767,211.024877488335,303.914454425218,0,87.9344570234373,0,460.504384094768,0,270.550378291208,433.181208897904,210.148285884227,0,284.921119588042,285.144648177127,613.173487982946,1.69442702949997,437.570224458692,82.4640250690636,75.8233467667029,443.562128449101,890.04524261055,1035.22615263788,0,394.766201147683,0,1235.65580832074,456.795263206587,465.72641677857,875.498469289773
POLR2B,0,0,0,348.231943264181,92.9627219484987,100.874288073075,0,459.8707542282,0,183.035987640462,1.71907554993227,57.7262773863081,200.874539152162,316.012727542115,53.5174919262135,0,0,0,297.91505296013,13.6930095719027,0,289.875533753978,0.747103293754291,19.172156378198,35.3425778876311,148.956486154686,119.886087664818,298.299422112665,162.172741930974,109.736589977673,0,7.09943900233004,0,0,0,0,149.045734683688,0,169.346367781518,323.035046654734,0,278.288431809311,11.4650746848453,199.297460634006,0,0,328.68680558115,0,192.707427093916,0,0,0,38.3457229074153,66.4316010015841,75.0529592443668,0,0,0,200.570767097225,60.9993730619991,0,0,0,0,161.086798936827,0,637.207211820194,0,8.13338755591704,4.92293150725394,0,0,0
SORBS2,120.28221644613,0,0,18.1912209167856,743.701775587989,26.5458652823883,53.6903142673062,0,0,222.540157634806,0,66.3112109463231,109.827745999861,167.849383153517,133.011310342928,0,0.385818544908507,277.821978349134,1.52776950235964,57.7062546244472,0,0,68.7335030253948,1.00906086201042,0,0,204.148880709232,439.313694384107,428.732536139357,0,393.454153798811,106.491585034951,179.702699853363,0,359.051259847509,164.570290914783,0,0,217.837618467856,67.5196204073419,0,43.6299660040022,142.301809323668,172.091775531586,0,0,14.5008884815213,0,258.190533387965,0,112.4126863531,0,137.050454095021,18.8681470300357,20.6395637922009,10.585707178168,0,0,0,0,0,47.8291345400569,93.6959927902829,0,103.323350833217,0,0,0,105.734038226922,147.687945217618,11.5644370432047,0,338.902633273461
IFRD1,109.972312179319,281.898836565254,0,150.727259024795,0,140.693085996658,93.2515984642686,0,108.192907954884,0,120.335288495259,25.1627362965958,64.1002086318892,78.7441550596746,0.312967789042184,0,129.635031089258,53.8961805573378,0,98.7852833401554,0,0,0,5.54983474105732,0,12.5494475514937,0,9.49134524903934,145.396251386391,126.61914228193,90.1207838310125,0,0,130.208333333333,46.6877799182519,0,0,473.120823230232,35.8089235837571,7.94348475380493,0,40.0924011928669,0,64.5344158243449,0,0,181.261106019017,0,132.837158482214,0,0,127.513592488067,197.054409385329,79.7965384811928,0,116.442778959848,148.158982185782,130.02595956877,0,0,0,0,8.66552534476605,0,414.10697302447,1.05420178476362,0,97.2612379639218,0,438.140904145601,0,0,0
SRP72,46.9673416599175,0,0,0,0,0,57.4580556193978,0,0,68.4738946568635,0,21.9063821876246,34.295653025979,0,0,0,47.0698624788379,78.9194072446733,0,0,0,0,31.3783383376802,24.7219911192554,175.57280628049,105.851861956077,23.9772175329635,48.8126327093452,78.2902892080564,25.323828456386,0,144.828555647533,0,9.16960093896714,0,25.4214270518771,52.1660071392907,0,0,30.4500248895856,32.3843373152575,22.4045771371903,5.39532926345663,0,0,152.406855963798,218.72173459628,0,0,0,0,56.8434086994996,42.2513057961335,83.7274024457836,0,42.3428287126722,0,232.678032912536,0,0,0,0,0,0,68.3398540944115,414.301301412103,5.68935010553744,0,0,0,8.67332778240355,0,0
BPTF,112.263402016388,0,177.46744279095,0,13.2803888497855,15.927519169433,0,0,81.1446809661627,174.476750808354,140.964195094446,2.36825753379726,0,0,0,28.2262617138986,0,0,4.58330850707892,0,202.186382608647,59.3268579444671,0,134.709625078391,1.14008315766552,0,8.22076029701607,18.9826904980787,167.764905445835,0,48.3574937629823,12.7789902041941,50.3167559589415,0,0,0,0,0,143.981713576357,0,0,0,0,13.2864973756004,0,0,0,0,200.191210670379,13.0204094918785,92.2559288001302,0,0,110.064191008542,25.3303737449738,84.6856574253443,222.238473278673,0,0,0,3.70822224117536,72.568342060776,8.12393001071817,0,38.2377755052064,1.05420178476362,756.68356403648,0,0,0,0,23.2863208389285,0
HADHB,34.3663475560372,245.067832792909,0,330.040722347395,119.52349964807,134.056619676061,65.4645059925926,508.066815806702,54.0964539774418,345.003084617274,0,234.161463654204,17.5561080966321,250.737967426859,62.906525597479,28.2262617138986,308.269017381897,184.145283570904,103.888326160456,246.963208350388,6.92419118522765,140.431929564751,555.844850553193,110.492164390141,43.3231599912898,117.310053198745,125.366594529495,147.793804592184,570.40067851584,388.298702997919,287.946894679577,364.911164719764,0,199.897300469484,12.2277518833517,113.727436811029,305.54375610156,0,0,278.021966383173,288.760341061046,281.825996620446,21.5813170538265,301.793297531495,0,169.992262421159,20.5429253488219,3.46374326734902,125.353374905751,0,103.109567482499,76.815417161486,270.195325301325,316.434549149558,121.961058772096,1026.8135962823,0,326.205477514634,309.45204066429,276.191605808496,229.909778952872,331.505380777636,204.723036270098,0,0.813569691600137,1.05420178476362,0,0,0,571.060054841457,0,147.480031979881,0
WSB1,225.672348951311,352.727689973609,729.229855831903,0,0,407.47903208466,145.058042055529,146.596353967942,486.868085796976,263.361133295629,218.322594841398,250.44323419906,877.397123247962,225.871392144856,225.649775899415,28.2262617138986,194.838365178796,66.7286044995611,310.137208979007,367.755114216816,443.14823585457,0,220.395471657516,541.361152468592,589.422992513074,253.717091801937,125.366594529495,138.302459343145,20.504599554491,168.825523042574,202.222246645199,396.148696330016,184.494771849452,636.370305164319,80.0361941455747,512.442450572049,409.875770380141,0,199.187137434649,219.76974485527,280.664256732231,110.843697415573,213.115505906537,95.5362430340792,224.631230396765,260.850195784192,632.601260006368,155.868447030706,153.417563317486,0,366.697935482871,766.61786327163,90.5385124202862,206.370358141016,102.25965697045,344.035483290461,383.693774378563,0,74.4977134932551,582.882898147991,196.535778782294,72.568342060776,194.432724923188,0,59.39058748681,356.320203250104,517.730859603907,1756.42353264259,146.400976006507,113.227424666841,86.7332778240355,1272.98553919476,530.947458795088
DCTN3,265.766421100021,0,642.109474825437,192.307192548876,0,0,0,323.315246422447,0,244.925853964935,175.345706093091,201.301890372767,71.8575587210988,69.4191893289237,47.571103934412,0,259.270062178517,84.6939980186737,48.8886240755085,241.583811732855,178.644132578873,0,198.729476138641,37.8397823253908,314.662951515684,51.8346746692129,76.7270961054833,71.8630425998693,46.6013626238431,341.871684161211,186.835771356977,129.209789842407,182.098735851407,482.321009389671,225.657602938218,276.959757880977,0,19.713367634593,190.234906538709,199.911032970757,342.734236586475,0,105.208920637404,72.7593903901928,234.463573814806,172.923163497386,0,0,147.804725635139,0,172.107699106125,0,23.0784443424259,53.4597499184346,82.5582551688035,5.29285358908402,0,0,246.415513862305,167.748275920497,456.111335664569,0,0,2.70464712468964,43.1191936548073,727.399231486899,830.645115408467,0,0,0,318.02201868813,248.387422281904,0
TSG101,372.302098523736,198.320789543395,422.695181920262,296.257026359079,66.4019442489276,100.874288073075,67.8193443376499,0,0,198.8376556382,0,284.190904055671,434.819886579376,159.560524726183,56.9601376056775,0,247.695505831261,263.064690815578,184.860109785516,269.947902988939,747.812648004587,0,102.353151244338,109.483103528131,405.869604128925,99.8499522575365,224.700781451773,466.431823667076,0,189.928713422895,0,139.149004445669,0,418.133802816901,273.456996664047,207.385325949524,387.518910177588,19.713367634593,0,201.234947096392,103.899748886451,82.5431789264906,0,133.497664107223,0,298.951909775141,255.578159486814,0,0,0,0,0,74.5611278755298,6.28938234334524,131.342678677642,0,0,0,0,116.915465035498,318.907112741081,0,0,2.70464712468964,221.290956115237,0,0,0,325.335502236682,0,0,0,0
TSPAN7,1014.95279782163,304.564069655928,903.470617844835,686.068903147341,0,629.137007192602,0.470967669011458,0,0,156.699874310899,347.253261086318,245.410686939741,13.0650106765634,0,168.689638293737,0,253.482784004889,0,678.32965904768,0,677.185897915264,747.968993831509,326.484139370625,0.504530431005211,437.79193254356,669.485745464466,0,0,156.580578416113,852.568891364997,655.024233698579,168.966648255455,1154.88935105761,904.12265258216,704.763154004089,731.869505125093,0,0,61.1735777889183,133.71532668905,2.69869477627146,0,140.952977007804,296.099084370524,237.488910251126,392.740744214401,488.800782564615,2078.24596040941,230.12634497623,0,0,3.07261668645944,0.355052989883475,310.93133959913,112.57943886655,0,23.7434266323368,0,441.255687613896,227.053221952997,0,1.64928050138127,317.374865752057,148.75559185793,0,433.276933537848,1100.8892454215,0,0,0,0,489.012737617499,751.234170422838
FDFT1,0,179.905287657222,41.9468501142245,1556.64876130779,0,511.007906685974,146.941912731575,532.164846595952,0,275.212384293932,106.582684095801,715.80583959022,340.098559174291,83.9246915767585,225.649775899415,28.2262617138986,538.988507237184,202.110677090017,129.860407700569,928.679470608688,210.495412030921,0,366.827717233357,585.75983039705,1.14008315766552,368.844632383031,221.960528019434,923.372302085113,18.6405450495372,4.22063807606434,529.734363494488,472.82263755518,0,1289.24589201878,0,81.6161605349739,633.444372405673,1064.52185226802,677.385471126071,168.137093955538,2.69869477627146,235.837654075687,298.091941805979,821.864766233569,462.120140647891,281.36650331778,186.094735512857,0,0,0,868.291094589461,0,136.340348115254,797.17921201901,110.703114885441,248.764118686949,200.394520776923,6.84347155625106,446.986280959531,640.49341715099,1453.62311854074,1.64928050138127,165.186576884603,662.638545548962,514.176045091287,1330.40265237169,315.758930857328,0,0,0,0,15.524213892619,316.309124388563
ODC1,27.4930780448298,0,438.828585810349,0,0,0,0.941935338022915,0,0,155.383068644421,185.660159392685,37.3000561573068,0,0,76.6771083153351,0,0,188.636631950682,0,0,0,0,96.3763248943036,102.419677494058,0,0,0,86.7780137055025,0,0,0,86.6131558284264,0,0,0,6.68984922417819,0,0,0,0,0,0,0,151.845684292576,0,0,0,0,63.6121603999334,0,0,781.980946703927,11.7167486661547,42.0602444211213,100.383332989341,179.957022028857,0,0,0,0,196.535778782294,0,0,0,55.3227390288093,0,0,0,0,0,0,0,0
DNAJC15,11.4554491853457,0,0,0,0,49.1098507724183,45.6838638941114,0,54.0964539774418,0,0,103.315234911905,0,0,74.1733660029976,0,0,35.9307870382252,119.166021184052,0,303.279573912971,0,153.15617521963,0,151.631059969514,6.54753785295321,189.07748683137,74.5748555281662,0,29.5444665324504,76.9323764411083,65.3148388214363,0,0,0,0,0,59.1401029037791,0,34.421767266488,0,0,0,49.3498473950873,46.1363806538811,61.5489226007644,0,0,130.966212588098,0,123.266325035468,133.658825860986,27.3390802210276,41.2740716282032,76.929283225476,26.4642679454201,0,0,0,0,0,0,0,81.1394137406892,60.2041571784101,0,0,0,0,0,0,170.766352818809,0
SERPINB1,0,0,0,226.090888537192,0,19.9093989617912,370.180587843006,451.83807729845,108.192907954884,250.193076630847,0,102.427138336731,0,1.03610730341677,119.866663203156,28.2262617138986,96.8404547720353,522.921275645599,27.4998510424735,211.752612308353,160.641235497282,69.0895054543161,187.522926732327,432.887109802471,0,0,255.528632565583,405.416032780395,0,130.839780357995,32.9710184747607,222.922384673163,0,185.225938967136,1.11161380757743,139.148863862906,22.3568602025532,0,0,244.924113242319,1.34934738813573,156.832039960332,0,0,48.4053829811211,234.47208609815,136.550033200993,0,0,6.51020474593926,38.7629952941724,0,227.588966515308,84.1204888422426,137.909812611524,0,0,0,0,679.46523882949,263.28377912345,196.264379664371,159.229028210076,265.055418219585,794.857588693334,0,384.031132123778,0,0,0,2.89110926080118,93.1452833557141,0
TOB1,24.056443289226,0,0,111.746071345968,0,622.500540872005,873.645026016254,0,0,198.8376556382,0,128.477971208501,243.335823850994,1.03610730341677,226.901647055583,0,112.273196568376,80.2026496388956,96.2494786486573,190.724061894359,555.320133055258,60.0778308298401,0,1001.49290554534,521.018003053143,38.1939708088937,53.4349419306045,294.23170272022,195.725723020141,0,1083.64747387047,249.900252882017,74.2771159393899,170.554577464789,110.049766950165,0,149.045734683688,0,0,242.27628499105,129.53734926103,211.07470039774,150.394803218853,214.482029063264,17.3956845088404,184.646767802293,238.660456258372,0,202.062156564494,0,0,18.4357001187566,543.5861275116,264.547144816959,289.892055081367,0,113.018710769923,387.796721520893,240.68492051667,0,0,339.751783284542,351.495371797073,2.70464712468964,412.479833641269,335.236167554832,483.594758970683,938.284883887246,235.868239121594,0,248.635396428902,815.021229362498,367.144519379582
RAB6A,0,0,393.655054918107,361.225672490456,0,151.311432109613,0,287.16820023857,0,2.63361133295629,194.255537142346,149.200224629227,273.140379456904,215.510319110688,27.22819764667,0,181.720534651907,29.5145750671136,94.7217091462977,228.379838217092,239.577015008877,0,81.4342590192177,101.410616632047,0,69.2947756104215,127.421784603749,136.946552878996,175.22112346565,151.942970738316,0,151.927994649863,201.267023835766,177.890258215962,216.764692477598,54.8567636382611,44.7137204051063,0,201.425195158634,248.895855619221,249.62926680511,121.456391848979,70.1392804249361,188.541724663282,186.814524942764,146.545053811344,198.178809247458,0,110.385807752826,0,80.6270302118785,141.340367577134,91.6036713899366,0,108.826790904332,31.7571215345041,376.095877856216,136.869431125021,5.73059334563501,271.108324719996,0,1.64928050138127,0,0,126.916871889621,0,0,0,0,605.520575392235,0,46.572641677857,152.506184973057
ECHS1,371.156553605202,87.8277782263605,1055.12461441165,410.601843550303,0,83.6194756395231,132.812882661231,0,0,346.319890283752,249.265954740179,284.486936247395,0,502.512042157134,311.402950096973,0,243.451501837268,389.464066646477,245.970889879902,72.3773363086287,296.355382727744,1.501945770746,256.256429757722,0,340.884864141991,264.08402673578,205.519007425402,341.688428965416,0,0,131.884073899043,62.4750632205043,196.474951839676,0,345.71189415658,371.955616864307,149.045734683688,0,255.138580534269,101.94138767383,0,435.120471769643,137.580896218144,148.049542185262,93.7854295259222,187.57766887852,127.486977900042,2078.24596040941,462.123635846575,0,49.6166339765406,500.836519892889,181.077024840572,150.159003447368,309.593456883013,423.428287126722,799.678608977105,362.703992481306,0,233.830930070996,0,237.496392198903,243.717900321545,208.257828601102,61.0177268700103,217.165567661306,349.895031490553,0,0,39.3834520580315,5.78221852160237,0,321.957501609788
GGNBP2,107.68122234225,97.7438177035303,9.68004233405181,223.492142691937,53.1215553991421,3.98187979235824,0,0,162.289361932325,37.5289614946271,12.0335288495259,247.186880090089,11.8401659256356,87.0330134870088,92.3254977674443,0,0,42.3469990093369,123.749329691131,0.489036056139383,0,36.797671383277,209.936025544956,308.268093344184,3.42024947299656,234.074478243077,0,0,210.638159059771,232.135094183539,294.541098374529,0,0,143.045774647887,170.076912559346,0,0,157.706941076744,1.49203848265654,0,309.000551883082,0,154.441300166446,0,37.8167054540009,82.0652301343525,148.634106935594,3.46374326734902,243.222966235039,0,0,350.278302256376,33.3749810490467,81.7619704634882,76.929283225476,259.349825865117,0,0,154.726020332145,360.912957283495,0,0,103.986304137193,0,100.882641758417,170.780689131707,0,0,0,0,607.132944768249,0,514.002327131415
HP1BP3,155.794108920702,107.6598571807,0,267.670822061273,1354.59966267812,74.3284227906872,60.754829302478,459.8707542282,0,65.8402833239072,0,76.0802732732368,0,0,71.9825914797023,28.2262617138986,0,77.6361648504509,105.416095662815,178.987196547014,0,2.252918656119,90.3994985442692,260.842232829694,0,13.0950757059064,61.6557022276205,229.148192441093,0,379.857426845791,2.19806789831738,36.9170828121162,0,214.568661971831,64.4736008394907,6.68984922417819,0,0,0,149.602296196659,0,25.9421419483256,217.162002854129,304.956749287591,11.3450116362003,46.89441721963,170.989643344606,0,0,0,131.794184000186,238.127793200607,131.014553267002,44.8118491963349,0,148.199900494353,0.949737065293473,4.56231437083404,0,57.6105190029991,14.8328889647014,19.7913660165753,0,0,152.951102020826,1.05420178476362,0,205.964974511834,0,0,578.221852160237,0,146.857807751833
CLDND1,297.841678818989,66.5791222038539,0,402.805606014537,0,209.712335730867,0,0,0,146.165428979074,77.3583997469521,238.897978721798,0,278.712864619111,260.389200483097,0,0.385818544908507,93.0350735811189,502.636166276322,118.83576164187,563.629162477531,189.996139999369,111.318390769389,79.2112776678182,302.122036781363,48.0152775883236,160.989889149898,271.181292829695,221.822486089493,202.590627651088,560.507314070932,572.214783587801,0,146.713615023474,487.99846152649,488.358993365008,663.25351934241,157.706941076744,431.94514072907,243.600199116685,242.882529864431,0,647.439511614795,132.864973756004,540.778887992213,67.4107247532181,294.247195437537,0,1760.56008636286,0,31.7856561412213,1.53630834322972,64.974697148676,272.408872746141,217.653581808664,26.4642679454201,268.775589478053,0,355.29678742937,203.331243539997,289.241334811678,0,244.259495655593,0,154.578241404026,96.9865641982532,0,263.177467431788,56.9337128914193,4.92293150725394,1457.1190674438,0,525.299081573864
DGUOK,221.090169277173,110.493011317034,0,436.589302002853,0,285.368051785674,31.5548338237677,202.825092476193,0,0,163.312177243565,171.402639008576,206.590481323159,420.659565187209,112.042468477102,0,141.209587436514,136.023693787567,105.416095662815,279.728624111727,123.250603097052,16.521403478206,271.198495632808,174.062998696798,128.829396816204,396.126040103669,117.145834232479,100.337078346987,436.188754159172,0,65.9420369495214,207.303618868037,0,214.568661971831,78.9245803379973,94.9958589833302,208.664028557163,98.5668381729651,0,127.095756060879,145.729517918659,0,70.8136965828682,109.455430760899,320.685662249928,339.984524842318,123.257552092931,0,114.127699541057,0,127.142624564885,0,11.7167486661547,100.630117493524,45.9699375371747,42.3428287126722,110.169499574043,0,464.178060996436,0,163.161778611716,0,125.10852216506,0,132.611859730822,256.17103369756,196.282578641042,0,0,0,312.239800166528,0,231.583466070198
TM4SF4,3347.28225195802,1786.30368295872,3.22668077801727,6673.57933061505,0,4338.92168040636,2.35483834505729,6.02450769731267,1487.65248437965,2124.66594286249,120.335288495259,2572.51974608727,4321.25228127335,685.903034861902,6565.75124631598,169.357570283392,302.481739208269,5.13296957688932,1622.49121150594,3708.36041370494,2.76967647409106,75.0972885373001,7261.09691199796,1387.96321569534,1.14008315766552,4455.05388078025,3645.22212836854,101.692984811136,1519.20442153729,12.661914228193,7728.4067304839,5233.7064325177,1219.58232300482,1.83392018779343,6172.79147347745,7708.04427609811,581.278365266382,39.426735269186,8741.10745064337,1669.45571242467,5.39738955254291,11149.2250964281,853.810855942011,5.06152280975254,1486.95285845132,2201.10670824638,0.604203686730056,10.3912298020471,5.61283768234706,1282.51033495003,1065.98237058974,4.60892502968916,0,9267.79796931568,6827.00480526572,0,1547.12167936307,8467.65547226797,5.73059334563501,4314.01121710693,203.952223264645,4647.67245289243,6059.91019266171,121.709120611034,0.813569691600137,0,3055.18100667361,0,2000.81333875559,14.7687945217618,1367.49468035896,0,8596.83013070345
PTS,216.507989603034,0,693.736367273713,376.818147561987,0,62.3827834136125,0,148.604523200379,0,237.025019966066,0,176.73121845962,333.56605383601,99.46630112801,257.88545817076,28.2262617138986,145.453591430507,80.8442708360068,239.859811870463,128.616482764658,0,0,102.353151244338,72.6523820647504,0,133.133269676715,195.243057054132,126.099301165808,0,211.031903803217,215.410654035103,49.6960730163103,26.3563959784932,232.907863849765,113.384608372898,115.065406655865,29.8091469367375,0,0,248.895855619221,0,112.022885685952,147.022722429193,171.459085180367,172.444176870244,108.443339820394,0,0,0,0,62.0207924706758,1.53630834322972,0,102.20246307936,98.5070090082314,137.614193316184,3.79894826117389,52.4666152645914,395.410940848815,0,0,352.946027295592,239.92673298321,0,75.6619813188127,396.379871071122,0,0,0,551.368328812441,2.89110926080118,131.955818087262,0
CTTN,750.331921640145,371.143191859782,90.3470617844835,644.48896962326,119.52349964807,346.423541935167,574.580556193978,837.406569926461,459.819858808255,167.892722475963,178.783857192956,339.548923908181,589.150325196281,682.794712951652,200.299384986998,28.2262617138986,341.06359369912,2239.89959911508,175.693492771359,307.603679311672,44.314823585457,0.750972885373001,644.003039216199,133.196033785376,149.350893654183,289.72854999318,505.576758266488,1659.62951211774,216.230322574632,29.5444665324504,545.12083878271,327.994081907648,1159.6814230537,377.787558685446,195.644030133627,398.71501376102,201.211741822978,0,614.719854854496,142.982725568489,0,252.346289860986,318.324426543941,526.398372214264,476.490488720411,715.139862599358,768.547089520631,0,0,1373.65320139318,372.124754824055,1268.99069150775,658.623296233846,382.866150151142,634.1975056149,608.678162744662,1179.57343509449,1571.71730075233,34.38356007381,10.1665621769998,396.779779805763,242.444233703047,269.714476355843,914.170728145099,2832.84966615168,327.856755061486,22.7574004221498,629.337422119494,0,846.744219247678,1538.07012674623,395.867454261785,593.079608228556
LDLR,76.7515095418164,0,0,275.467059597038,0,146.002259053136,60.2838616334666,0,0,0.658402833239072,55.0104175978326,33.1556054731616,0,0,202.803127299335,0,119.989567466546,468.38347389115,0,0,0,0,155.397485100893,298.17748472408,43.3231599912898,0,0,164.064682161966,0,0,0,296.756550297396,2.39603599804483,56.8515258215962,0,0,320.448329569929,19.713367634593,158.902098402922,2.64782825126831,0,148.577722067683,370.254470704711,395.431469511917,199.672204797125,551.009402330653,0,0,0,0,0,1053.90752345559,14.912225575106,0,40.3409655938472,0,0,0,383.949754157545,0,304.074223776379,0,0,0,60.2041571784101,2.10840356952724,0,0,8.13338755591704,0,263.090942732908,0,333.254256052236
TPR,61.8594256008669,0,790.536790614231,0,13.2803888497855,7.96375958471648,2.82580601406875,242.988477124944,730.302128695464,0,395.387376484422,50.029440401467,146.981370111338,0,0,0,0,146.931254138457,0,106.609860238386,198.031867897511,0,179.30479050103,24.2174606882501,0,0.545628154412768,34.9382312623183,196.606437301529,100.658943267501,8.44127615212868,0,85.1932680279604,740.375123395854,242.077464788732,17.7858209212388,133.796984483564,0,98.5668381729651,0,148.278382071025,0,173.34067574563,0,0,0.756334109080018,111.374240896621,0,0,153.417563317486,0,127.142624564885,459.356194625686,2.48537092918433,84.1204888422426,0,349.328336879545,0,859.996258902216,0,0,363.405779635185,72.568342060776,278.380001700609,0,179.79890184363,230.870190863233,531.954234867751,0,0,0,34.6933111296142,0,0
PRKDC,0,151.57374629388,0,0,0,0,109.73546687967,96.3921231570027,0,26.994516162802,0,22.2024143793493,0,277.676757315695,11.2668404055186,0,0.385818544908507,0,9.16661701415784,0,0,0,83.6755689004806,10.0906086201042,74.1054052482588,1.09125630882554,0.685063358084672,39.3212874603058,106.251106782362,16.8825523042574,63.743969051204,102.231921633553,2.39603599804483,209.066901408451,0,0,193.759455088794,0,83.5541550287665,0,0,0,74.1857773725286,0,0,17.5854064573613,90.0263493227783,0,1.87094589411569,0,0,0,115.392221712129,1.17925918937723,0,121.735632548932,6.64815945705431,0,148.99542698651,179.609265126997,0,0,88.821634783852,78.4347666159996,16.2713938320027,1.05420178476362,199.127253693811,0,0,0,0,15.524213892619,0
COPB2,189.014911558205,383.892385473285,0,15.5924750715305,0,49.1098507724183,161.070942801919,1064.3296931919,108.192907954884,891.477436205703,0,373.888658148242,75.1238113902396,429.98453091796,91.0736266112755,0,184.807083011175,297.71223545958,354.442524547437,612.762178342647,24.9270882668196,78.8521529641651,84.4226721942349,71.64332120274,163.031891546169,25.0988951029873,163.045079224152,417.619190957731,164.036796435928,0,545.12083878271,327.994081907648,0,139.3779342723,453.53843349159,611.452219089886,216.116315291347,0,319.296235288501,328.33070315727,63.4193272423792,1.17918827037844,180.743530325797,119.578476380404,0,762.034279818988,0,0,177.73985994099,0,167.456139670825,1.53630834322972,249.2471988982,238.60344265066,382.770092146271,47.6356823017562,51.2858015258476,180.211417647944,5.73059334563501,581.188471118491,0,435.410052364656,0,0,181.426041226831,441.710547815957,0,303.226212475756,284.668564457096,0,690.975113331483,0,0
MT2A,106.535677423715,0,406.561778030176,348.231943264181,0,0,1600.81910696994,28.1143692541258,81.1446809661627,70.4491031565807,366.163092135573,63.0548568373519,472.381792274496,576.075660699725,2.81671010137966,1862.93327311731,237.278405118732,594.78284972205,360.553602556875,423.994260672845,51.2390147706846,20.276267905071,0,0.504530431005211,38.7628273606277,48.0152775883236,0,61.0157908866815,322.481429356994,0,378.067678510589,0,98.2374759198382,157.717136150235,0,121.755255880043,0,0,113.394924681897,27.8021966383173,78.2621485118722,0,1953.78360952923,1.26538070243814,158.073828797724,0,341.979286689212,0,0,1855.40835259269,0,1127.65032393061,361.443943701378,97.0923399253922,624.815885709354,26.4642679454201,656.26831211779,508.698052347995,0,0,192.827556541119,1.64928050138127,174.393697563417,0,384.818464126865,0,39.8254507387621,0,276.535176901179,0,0,100.907390302024,389.73802826448
SFPQ,207.343630254758,0,361.388247137934,5.19749169051016,0,0,0,0,216.385815909767,80.9835484884059,0,4.1444506841452,0,0,2.50374231233747,28.2262617138986,4.24400399399358,352.250037214029,0,77.7567329261619,2.76967647409106,404.774385216047,4.48261976252575,0,9.12066526132416,1.09125630882554,6.16557022276205,75.9307619923147,59.6497441585192,0,0,45.4364096149122,21.5643239824035,0,3.33484142273228,111.051497121358,0,19.713367634593,0,25.1543683870489,0,0,0,0,0.756334109080018,61.5489226007644,122.049144719471,0,0,0,79.8517703059951,66.0612587588779,61.4241672498412,22.4059245981674,45.0317755466201,0,20.8942154364564,0,166.187207023415,0,0,178.122294149177,12.4566926831012,70.3208252419307,183.866750301631,0,0,0,772.671817812119,0,300.675363123323,0,0
MYADM,0,21.2486560225066,109.707146452587,116.943563036479,0,0,0,0,0,0,15.4716799493904,154.232771888546,8.57391325649474,129.513412927096,73.8603982139554,0,0,0,223.054347344507,129.105518820797,252.040559142287,0,53.791437150309,121.087303441251,0,64.9297503751194,0,187.11509205249,0,12.661914228193,189.033839255295,7.09943900233004,0,284.257629107981,142.286567369911,20.0695476725346,156.498021417872,0,0,30.4500248895856,0,61.3177900596787,0,114.516953570651,123.282459780043,49.8253182958569,166.156013850765,0,207.674994246841,0,148.849901929622,165.92130106881,153.737944619545,0,5.62897194332751,0,0,50.1854580791744,0,0,0,0,1.08319066809576,0,161.900368628427,0,0,0,0,0,0,0,864.201714847324
